id,name,description,price,category,image_url,rating,review_count,brand,prime_eligible,features,reviews
B01MZA1AB2,Intel Dual Band Wireless-Ac 8265 w/Bluetooth 8265.NGWMG,INTEL WIFI WIRELESS-AC 8265 8265.NGWMG DUAL BAND 2X2 AC + BLUETOOTH M.2 BROWN BO,20.0,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B01MZA1AB2,4.6,618,Intel,True,"[""Product Type :Network Interface Controller Adapter"", ""Package Dimensions :1.143 Cm L X4.064 Cm W X5.08 Cm H"", ""Country Of Origin :United States"", ""Package Quantity :1""]","[{""reviewer_name"": ""Customer NLFGA"", ""rating"": 5.0, ""title"": ""As expected"", ""body"": ""Works like it\u2019s supposed to work. Much cheaper than buying from Lenovo."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer 3ARGA"", ""rating"": 5.0, ""title"": ""Great replacement for 7265 in ASUS Zenbook."", ""body"": ""Use this to replace a broken 7265 card in an ASUS-UX305FA notebook. Was super easy to swap and works like a champ."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer LMGAA"", ""rating"": 5.0, ""title"": ""Love it."", ""body"": ""Love it."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer PSMTQ"", ""rating"": 5.0, ""title"": ""So much better than the XPS13 Stock card"", ""body"": ""This is day 1 with the new wireless card and it is immediately noticeable.<br /><br />From the exact same location in my house I can see iperf tests go from 30Mb/s to120Mb/s while connected to the same access point on the same band in my house.<br /><br />In addition to performance there are more advanced configuration options for band preference, TX power, etc. than the stock chipset."", ""verified_purchase"": true, ""helpful_votes"": 1}, {""reviewer_name"": ""Customer AZEVQ"", ""rating"": 5.0, ""title"": ""Great upgrade for a Dell XPS 15 9560!"", ""body"": ""This worked well as an upgrade for the crappy Killer wireless card in my Dell XPS 15 9560.  There's been a few reviews talking about the wiring and possibly having to reverse from the Killer wireless card.  My tip - just look at the old card you are taking out - there's a plus and minus sign on it.  There's also a plus and minus sign on the Intel 8265.  Just make sure the plus comes off the old ca"", ""verified_purchase"": true, ""helpful_votes"": 3}]"
B08GQ2VHQ6,Lightdow 420-800mm f/8.3 Manual Zoom Super Telephoto Lens + T Mount Ring for Nikon D3500 D5600 D7500 D500 D600 D700 D750 D800 D850 D3200 D3400 D5100 D5200 D5300 D7000 D7200 Camera (White Version),Lightdow 420-800mm f/8.3 Manual Zoom Super Telephoto Lens + T Mount Ring for Nikon D3500 D5600 D7500 D500 D600 D700 D750 D800 D850 D3200 D3400 D5100 D5200 D5300 D7000 D7200 Camera (White Version),96.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B08GQ2VHQ6,3.7,398,Lightdow,True,"[""User-Guide: This is a FULL MANUAL LENS, NO Electronic Contacts, your camera will not detect the lens when mounted, that's why it shows \""LENS NOT ATTACHED\"", please switch to MF MODE in order to use thi""]",[]
B07WZT643Q,"Charger for MacBook Pro 10FT, 96W USB C Charger Power Adapter for MacBook Pro 16, 15, 14, 13 inch 2023, 2022 2021, 2020, 2019, M1 M2 MacBook Air, LED, 5A USB-C Cable Charging as Fast as MagSafe 3","Charger for MacBook Pro 10FT, 96W USB C Charger Power Adapter for MacBook Pro 16, 15, 14, 13 inch 2023, 2022 2021, 2020, 2019, M1 M2 MacBook Air, LED, 5A USB-C Cable Charging as Fast as MagSafe 3",35.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B07WZT643Q,4.5,2141,IFEART,True,"[""Super Fast Charging: full charge for MacBook Pro 16 inch in only 1h 47mins, fast charge MacBook Pro 14 inch to 50% in only 30 mins as fast as MagSafe 3 Cable, much faster than 67W for 14 inch; higher "", ""Original 96W is the Best Power to Keep MacBook Battery Healthy: strong power support the high-speed processing capacity of M1, M2 chip, work flawlessly with MacBook Pro 16 15 14 13 inch 2023, 2022 202"", ""3M / 10FT 5A USB C to C Cable with Emark Chip: let you can charge and have fun anywhere, unrestricted distance, mind freedom; specialized 5A is built-in Emark Chip and made of thicker copper wire to s"", ""Soft LED Indicator and Foldable Plug: cool-green LED emits a soft, gentle glow so you can see your device has power; with a foldable plug protect screen from scratches, make it more portable for trave"", ""Dependable Protection and Warranty: built-in safeguards to protect against overcharging, overheating, short circuiting; enjoy worry-free 12-month warranty and friendly customer service.""]","[{""reviewer_name"": ""Customer MYQBQ"", ""rating"": 1.0, ""title"": ""Not compatible w 2019 MacBook Pro"", ""body"": ""I just discovered this is not compatible with my 2019 MacBook Pro. Alas, I just tried to charge my laptop for the first time w this charger..... while out of toe , months after having purchased it.<br /><br />My bad for waiting to test it out<br /><br />But again : USELESS with the Apple 2019 MacBook Pro Laptiop"", ""verified_purchase"": true, ""helpful_votes"": 17}, {""reviewer_name"": ""Customer LCSLQ"", ""rating"": 5.0, ""title"": ""Mac USB C Charger Adapter"", ""body"": ""Bought for cord replacement for daughter\u2019s  Mac.<br />Works well"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer EPWLQ"", ""rating"": 5.0, ""title"": ""Great product"", ""body"": ""It works really well! Great charger!"", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B00AZOIG9I,BM Premium 2-Pack of NP-85 Batteries and Charger Kit for FujiFilm FinePix S1 SL240 SL260 SL280 SL300 SL305 SL1000 Digital Camera,"Bring your digital camera back to life with a new battery. Make sure you never miss another once-in-a-lifetime moment by having a new NP-85 battery specifically designed for your Fujifilm FinePix digital cameras. BM Premium rechargeable batteries are engineered to meet or exceed OEM specifications and feature the latest battery technology, including advanced circuitry, voltage regulation, and thermal circuit protection. Battery includes a one-year warranty. Battery is compatible with the following cameras: FinePix SL240  FinePix SL260  FinePix SL280  FinePix SL300  FinePix SL305  FinePix SL100",22.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00AZOIG9I,4.7,345,BM Premium,True,"[""NP85 Li-ion Battery for FujiFilm FinePix SL240 SL260 SL280 SL300 SL305 SL1000 Digital Camera"", ""Battery Specifications - Energy Storage Capacity: 2000 mAh /Voltage: 3.7 volts, WH: 7.4Wh Chemistry: Li-ion - New fully decoded chip works just like the original.(gives time left and does not need a s"", ""100% Safety Guarantee: Built with multiple circuit protection (over-charging, short-circuit, high-temperature, and surge protection), and high-quality, fire-resistant construction"", ""Memory free for maximum performance - Absolutely no memory effect so that you can charge battery at anytime - Super Long Time Recording"", ""FULL ONE YEAR WARRANTY - BM Premium Batteries and Chargers include a one-year warranty""]","[{""reviewer_name"": ""Customer F7OFQ"", ""rating"": 5.0, ""title"": ""Five Stars"", ""body"": ""Great replacement charger and I love that it comes with two extra batteries! Bonus!"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer PIKOQ"", ""rating"": 5.0, ""title"": ""Great charger! Charges fast. Definately a good buy!"", ""body"": ""Great charger. Excellent price. Charges fast and batteries seem to last. It's always good to have several back up batteries."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B09H2JQD48,"KECOP Baby Pink USB Wire Keyboard with Rainbow LED Backlight Full 104 Keys Water-Resistant Mechanical Feeling Game Keyboard for Desktop, Computer, PC (Baby Pink)","KECOP Baby Pink USB Wire Keyboard with Rainbow LED Backlight Full 104 Keys Water-Resistant Mechanical Feeling Game Keyboard for Desktop, Computer, PC (Baby Pink)",23.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B09H2JQD48,4.5,27,KECOP,True,[],"[{""reviewer_name"": ""Customer YMYYQ"", ""rating"": 4.0, ""title"": ""Partly good"", ""body"": ""Does its job. But some symbols are harder to read straight on & impossible at an angle."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B0B6SQMZ4P,KKstorm School Headset for School: Student Headphones Bulk for Classroom Headphones Class Set Bulk Order of Headphones Class Sets of Headphones for Students (Green),KKstorm School Headset for School: Student Headphones Bulk for Classroom Headphones Class Set Bulk Order of Headphones Class Sets of Headphones for Students (Green),19.64,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0B6SQMZ4P,3.5,35,KKstorm,True,"[""QUALITY: Premium Quality Wired Headphones With 3.5mm Plug, Long Life, Clear Sound, Soft And Comfortable, Durable, Flexible, Strong Communication, Easy To Carry, Strong Compatibility, Multi Choice Colo"", ""SOUND: Use 40mm 32 Ohm Stereo Surround Sound Speaker Design, Speaker Sensitivity: 100Db +/-3 Db, Ensure a Pleasant Listening Experience And Never Compromise On Sound Quality"", ""EAR CUSHIONS: High-Quality Leather, Full-Package Earmuffs To Fit The Ear Contour, Light And Breathable, Sound-Proof And Soft, Comfortable Wear, Say Goodbye To Oppression, Say Goodbye To Dull, Long-Ter"", ""HEADBAND: Telescopic Design, According To The Need To Adjust The Angle Freely, Folding Flexible And Effortless, To Meet The Needs Of Different Types Of Head, To Ensure That Wearing a Light And Comfort"", ""KKstorm HEADPHONES: Widely Used In Kids Headphones For Kids, Classroom Headphones For Classroom, Children Headphones For Children,School Headphones For School,Class Headphones For Class, Educational H"", ""COLOR: The Use Of New Fashion Multi-Color Color Selection, Fresh And Elegant, Suitable For All Ages Of The Crowd Favorite""]","[{""reviewer_name"": ""Customer L2CZQ"", ""rating"": 4.0, ""title"": ""OK Headphones"", ""body"": ""I think these headphones are more like 3.5 stars but I rounded up.  I have kind of a small head for an adult female, and still these headphones were too tight.  Usually I can wear headphones made for kids but not these.  These are definitely for smaller heads and small ears since the ear cups get painful after a while since they aren't big enough to fully cover my ears.  The sound is o.k., nothing"", ""verified_purchase"": false, ""helpful_votes"": 0}]"
B07G5TWZXK,"Samyang 24mm F/2.8 Prime Fixed Auto Focus Wide Angle Lens, Black (SYIO24AF-E)","The Samyang AF 24mm F2.8 compact lens is the newest addition to Samyang's series of highly popular full frame auto focus lenses for Sony E mount cameras. This 24mm offers outstanding image quality, a wider view than the Samyang 35mm F2.8, and a fast and quiet auto focus system. The new Samyang 24mm F2.8 lens is designed specifically for Sony full frame mirrorless cameras with a focus on three main features: optical quality, portability, and silent autofocus. Thanks to advanced manufacturing techniques, Samyang now offers a wider angle view without sacrificing quality or performance. Optically,",219.0,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B07G5TWZXK,4.4,105,Samyang,True,"[""Compatible with all Sony E-Mount Mirrorless cameras, including full frame"", ""Glass is ultra multi-coated (UMC) and Lens is constructed of 7 elements in 7 groups"", ""Minimum focusing distance of 9.5 inches and has a filter size of 49mm""]","[{""reviewer_name"": ""Customer XSBEA"", ""rating"": 3.0, ""title"": ""Sharp Center, Right Edge Softness"", ""body"": ""This is an attractive lightweight lens that seems an irresistible bargain. It arrived well packed, and comes with a zippered case that is one of the more useful lens cases I\u2019ve ever seen. Autofocus is fast, quiet, and accurate on my A7R IV. Color rendition is beautiful, if a bit different than Sony lenses, with slightly higher contrast. Center sharpness is outstanding. My copy, however, exhibits r"", ""verified_purchase"": true, ""helpful_votes"": 2}]"
B09X983942,Macally 2.4G USB Wireless Keyboard for Laptop or Computer - Keep it Simple - Full Size Keyboard with Numeric Keypad & 13 Shortcut Keys - Plug and Play PC Keyboard Wireless - White Keyboard Cordless,Macally 2.4G USB Wireless Keyboard for Laptop or Computer - Keep it Simple - Full Size Keyboard with Numeric Keypad & 13 Shortcut Keys - Plug and Play PC Keyboard Wireless - White Keyboard Cordless,19.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B09X983942,4.5,3095,Macally,True,"[""PLUG & PLAY!: Setting up the full size wireless keyboard is a breeze. Simply insert a single AAA battery (included), plug the USB dongle to your laptop or computer and begin typing away. No additional"", ""CONNECTION YOU CAN DEPEND ON: With 2.4G wireless RF technology, the wireless computer keyboard provides a strong and stable connection between the keyboard and your laptop/computer via USB dongle. Thi"", ""ULTIMATE ADDITION TO YOUR WORKPLACE: A good cordless keyboard is crucial to any workplace. It is an essential tool, therefore reliability, performance, and ease of use is key. Our wireless USB keyboar"", ""CONVENIENCE IS ALWAYS A TOUCH AWAY: The full size keyboard offers 13 shortcut keys that allow you to effortlessly navigate and control your typing experience with one touch. Then, a full sized numeric"", ""BUY WITH CONFIDENCE: At Macally we stand behind our products and are here to help when you need us. We are confident you will be satisfied with our RF Keyboard as it is backed with up to 2 years of wa""]","[{""reviewer_name"": ""Customer CSGGA"", ""rating"": 5.0, ""title"": ""Good keyboard"", ""body"": ""The keyboard is good.  Nothing to set it up, just plug and play!  Very nice."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer N5H6A"", ""rating"": 4.0, ""title"": ""Great keyboard for the price."", ""body"": ""This was a great purchase for the price, the only reason why I gave  it 4 stars is because it does not have a on and off button. I guess it will let me know when battery is low but I definitely recommend it if you are okay with not having on/off feature."", ""verified_purchase"": true, ""helpful_votes"": 2}, {""reviewer_name"": ""Customer RPHOQ"", ""rating"": 2.0, ""title"": ""Volume Control Buttons  -  DO  NOT  WORK !!!!"", ""body"": ""The Keyboard seemed to be okay at first,  but when I went to turn the volume down, every time I pushed the button the Screen Shaked.  Then I notice the Display went to Full Screen and I could no longer see the Icons on my Task Bar at the bottom.  I had to hit Ctrl - Alt - Del to go to Task Manager to end the Firefox Browser, and then the screen went back to normal.  I tried the volume control seve"", ""verified_purchase"": true, ""helpful_votes"": 1}, {""reviewer_name"": ""Customer G7KKQ"", ""rating"": 5.0, ""title"": ""Perfect For My Computer Needs"", ""body"": ""I'm very pleased with the size and quality of the new keyboard. I wanted exactly what the photo/description told me I'd receive: a FULL-SIZED keyboard with multiple shortcuts and function keys. I'm very pleased with the MACALLY keyboard and highly recommend!"", ""verified_purchase"": true, ""helpful_votes"": 2}, {""reviewer_name"": ""Customer 6GD7A"", ""rating"": 5.0, ""title"": ""Great Wireless Keyboard"", ""body"": ""This is one of the best wireless keyboards I have owned. I would definitely recommend."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B0BMXFDSKM,"HP 15.6"" Micro-Edge HD Laptop, Intel Core i3-1115G4 up to 4.1GHz (Beat i5-1035G4), 16GB RAM, 512GB PCIe SSD, Wi-Fi 6, Lightweight, Bluetooth, Webcam, Fast Charge, 11 Hours Battery Life, HDMI, Win11","We sells computers with upgraded configurations. If the computer has modifications (listed above), then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised. If no modifications are listed, the item is unopened and untested. Defects & blemishes are significantly reduced by our in depth inspection & testing. Processor: Intel Core i3-1115G4 (up to 4.1 GHz with Intel Turbo Boost Technology, 6 MB L3 cache, 2 cores, 4 threads) Memory: 16GB DDR4 RAM Graphics: Intel UHD Graphics Storage: 512GB PCIe SSD Display: 15.6"" ",599.0,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0BMXFDSKM,4.2,16,HP,True,"[""\u301015.6 HD Micro-edge display\u3011With virtually no bezel encircling the display, an ultra-wide viewing experience provides for seamless multi-monitor set-ups. Enjoy your entertainment with the great qualit"", ""\u301011th Gen Intel Core i3-1115G4 \u30113 GHz base frequency, up to 4.1 GHz with Intel Turbo Boost Technology, The 11th gen dual-core laptop brings the perfect combination of features to make you unstoppable."", ""\u3010Upgraded to 16GB DDR4 RAM\u3011Substantial high-bandwidth RAM to smoothly run your games and photo- and video-editing applications, as well as multiple programs and browser tabs all at once."", ""\u3010Upgraded storage to 512GB SSD\u3011Enjoy the solid-state drive laptop by speeding through daily tasks with up to 15x faster performance than a traditional hard drive."", ""\u3010Windows 11 Home in S mode\u3011You may switch to regular windows 11: Press \""Start button\"" bottom left of the screen; Select \""Settings\"" icon above \""power\"" icon;Select Update & Security and Activation, then""]",[]
B0029L7IYY,"Technical Pro C-QS-1225 25' 1/4"" to Speakon Speaker Cable, 12 Gauge",Available in 12 and 16 gauge speaker wire. Available in 25 and 50 feet.,15.95,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0029L7IYY,4.4,11,Technical Pro,True,"[""Available in 12 and 16 gauge speaker wire."", ""Available in 25 and 50 feet."", ""Manufactured to the Highest Quality Available."", ""With True Enhanced Performance."", ""Latest Technical Development.""]",[]
B00AOBL7H0,Pwr Computer Monitor TV Replacement Power Cord - 6-Foot,power cables,9.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00AOBL7H0,5.0,3,PWR+,True,"[""FEATURES / POWER SPECS : High Quality 3 Prong Long 6 Feet AC Power Cord / RoHS Certified SVT 3/C 18AWG(0.824mm2)105C 300V VW-1 108540-001 FT1 / CONNECTORS : IEC-60320 (IEC320) C13 to NEMA 5-15P"", ""COMPATIBILITY: Will fit TV, Monitor, Game Console, Computer Desktop PC, PSU, Laser 3D Printer, Projector, Server, Guitar Amp, Amplifier, Subwoofer, AV Receiver, Sport Equipment, Treadmill, Pressure Co"", ""Sceptre Sharp ViewSonic BenQ Haier Brother Compaq Element Hitachi Lexmark Proscan Bowflex Coby Hamilton Beach Honeywell Optoma Polaroid Precor Proform Stairmaster Xerox Asrock Cuisinart Data Dremel Di"", ""SAFETY: Pwr+ cables manufactured with the highest quality materials. CE/FCC/RoHS certified."", ""WARRANTY: 30 Days Refund - 24 Months Exchange. PWR+ is WA, USA based company. We are friendly Customer Support Experts""]",[]
B08BCB52MR,"50Pcs Ocean Animal Stickers for Kids Teen, Waterproof Decal for Hydro Flask Water Bottle Laptop Skateboard Computer Phone Bike Luggage Helmet, Cute Fashion Girl Gift - Marine Life","How to use? 1.Think about where you want to paste 2.Clean the surface of the object 3.Tear off the bottom paper 4.Firmly stick the sticker on the surface of the object, leaving no gaps 5.If not properly pasted,You can tear it up and paste it again",6.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B08BCB52MR,4.7,65,RUBANG,True,"[""Size: About 2-3.5inch. Quantity: 50pcs"", ""High quality sticker: The sticker is made of waterproof PVC material which are sun protection and waterproof."", ""Easy to use: We cut each sticker, you get the sticker, just remove the protective film on the back of the sticker and you can start to paste it."", ""Best gift: Amazing Assortment of Car Sticker Decals, a best gift for your kids, friends, lovers to DIY decoration. Get your Stickers, Clean the surface, Sticker on, then Use your imagination create wo"", ""Perfect to embellish Laptops, Macbook, Backpacks, Skateboards, Luggage, Cars, Bumpers, Bikes, Bicycles, Bedroom, Travel Case, Bicycle, Motorcycle, Snowboard, PS4, XBOX ONE.""]",[]
B087NHW5FZ,"GearFend Dust Cleaner Strong Cleaning Air Blower for All DSLR Camera & Camcorders, Lens, LCD Screens, etc + Microfiber Cloth","GearFend Dust Cleaner Strong Cleaning Air Blower for All DSLR Camera & Camcorders, Lens, LCD Screens, etc + Microfiber Cloth",4.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B087NHW5FZ,4.5,783,GearFend,True,"[""Large black Air Blaster easily removes dust and debris from cameras, lenses and filters with a powerful blast of air. Made of rubber. Includes a one-way valve to prevent Blaster from breathing in dust"", ""Excellent way to remove dust off sensitive camera parts without physical contact"", ""Environmentally friendly & non-toxic"", ""Made of high quality Rubber & Plastic"", ""Ergonomic design, easy to grip, feel better""]","[{""reviewer_name"": ""Customer WAFHQ"", ""rating"": 5.0, ""title"": ""Blow the others away"", ""body"": ""Pretty nice convenient tool to keep in my camera bag. It\u2019s small and compact and fits nicely in my bag. I don\u2019t use it too often so I didn\u2019t want this big blower take up all the room in my camera bag. For the size of it, it packs a nice little punch. I would totally say it is worth the money and seems quality enough that it\u2019ll last. It was a good buy."", ""verified_purchase"": true, ""helpful_votes"": 3}, {""reviewer_name"": ""Customer ZZD5Q"", ""rating"": 4.0, ""title"": ""Not much power, but not much money"", ""body"": ""I bought this for blowing out some acrylic pours.  Really doesn't work well for that, but it does blow out the dust on my keyboard which is it's original purpose."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer K34BA"", ""rating"": 5.0, ""title"": ""Great for alcohol inks"", ""body"": ""[[VIDEOID:335197ed132a7398eb0988c31510a350]] This is a great little tool for blowing alcohol inks around on Yupo paper and works just as well as the Ranger air blower.<br /><br />I would definitely recommend this product and I would buy it again."", ""verified_purchase"": true, ""helpful_votes"": 10}]"
B00XIMZT8A,Absolute C15LGR 15-Feet Long/4-Feet Wide Light Grey Carpet for Speaker Sub Box Carpet rv Truck Car Trunk Laner,Absolute C15LGR 15-Feet Long/4-Feet Wide Light Grey Carpet for Speaker Sub Box carpet rv Truck Car Trunk Laner,49.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00XIMZT8A,3.4,22,Absolute,True,"[""15-Feet Long/4-Feet Wide Light Grey Carpet for Speaker"", ""Extremely durable stands up to heavy use"", ""High resistance to gas, oil, and salt"", ""Extremely durable; stands up to heavy use? Easy to cut, fit, and mold to desired shape or size"", ""Solution dyed polypropylene for good colorfastness and UV protection Backed with a thin layer of latex""]",[]
B09H2Z9MFL,"Alapmk Protective Cover Case for 11.6"" ASUS Chromebook CX1 CX1100CNA CX1100CNA-AS42/Dell Inspiron 11 2-in-1 3195 i3195 Laptop[Not fit Dell Inspiron 11 2-in-1 3168 3169 3179 3185],Galaxy","Alapmk Protective Cover Case for 11.6"" ASUS Chromebook CX1 CX1100CNA CX1100CNA-AS42/Dell Inspiron 11 2-in-1 3195 i3195 Laptop[Not fit Dell Inspiron 11 2-in-1 3168 3169 3179 3185],Galaxy",22.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B09H2Z9MFL,4.2,57,Alapmk,True,"[""This case not a universal laptop bag,each case are only suitable for some especially laptop models.It is especially designed for 11.6\"" Lenovo 100e Chromebook Gen 4/Lenovo 100w Gen 4/Lenovo 300e Yoga C"", ""Warning: NOT compatible with Not fit 11.6 inch Dell Inspiron 11 2-in-1 3168 3169 3179 3185 3152 3153 3157 3158 laptop and Dell other Series laptop and other brands laptop {{Warning:Most of returned be"", ""This protective cover is made of the high-quality PU leather,characterized by the beautiful appearance and fine hand feeling;the inner-layer soft cashmere can better protect the laptop."", ""Unique design with two elastic rubber bands could solve the problem of loose cover effectively in the process of using laptop (This case not support \""Tablet model\"")."", ""Unique liner design for laptop cooling,this case do not affect the heat dissipation of the laptop.Our store have 500+ laptop models cases,search more laptop models's case,please search \""Alapmk + your ""]","[{""reviewer_name"": ""Customer DO6DQ"", ""rating"": 4.0, ""title"": ""Beautiful and protective, only 1 problem..."", ""body"": ""This is a great case, beautiful and protective! My o my complaint is due to its thickness you can not have the case on and fold the laptop into a tablet. Luckily my kids don\u2019t use this feature much so it is t too much of an issue for use but may be an issue for others."", ""verified_purchase"": true, ""helpful_votes"": 1}]"
B07Y8T5GTV,"AIUNIT Compatible with Alta HR and Alta Band, Replacement Accessories Bands Siilicon Sport Wristbands/Metal Bands Small Large for Alta Ace Fitness Tracker Women Men","Description: 1. The replacement band is for your Alta HR or Alta Tracker. 2. Personalized your Alta with this refined alta replacment band. 3. Delighted varied colors personalize your wristband to fit your mood and outfit in daily life. 4. The wristband is made of a flexible, durable premium material which is hypoallergenic and provides comfortable wearing experience.",9.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B07Y8T5GTV,4.2,279,AIUNIT,True,"[""Special Designed: Compatible with alta and alta hr. Tracker is not included."", ""Two kind of Buckle Design: Snap type buckle design and Classic watch buckle type design for Alta/Alta HR/Ace."", ""Material: TPU Sillicon bands, Stainless Steel Metal bands are available. Choose the one fits your mood and outfit in daily life, elevates your style for every occasion."", ""Colors: Over 12 colors, personalize your watch and fitness tracker with different color choices: Black, Silver, Whilte, Navy, Rose Gold, Fuchsia, Lavender\u2026"", ""Service: Unconditionally refund or resend with any quality problems.""]",[]
B0743MQB7N,"PlatinumPower AC Power Cord Cable for Sony Boombox CFD-S38, CFD-S39, CFD-S55","PlatinumPower AC Power Cord Cable for Sony Boombox CFD-S38, CFD-S39, CFD-S55",8.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0743MQB7N,1.0,1,PLATINUM DELUX,True,[],[]
B018UK9Y6M,"Bluelounge Mika, White","A truly universal stand, Mika is compatible with devices ranging from the Nexus 7 to the iPad, and even the MacBook Air or Retina MacBook Pro. It provides the perfect resting place for your tablet or laptop, keeping your workspace neat and tidy and ready for whatever the day holds.",19.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B018UK9Y6M,3.9,10,Bluelounge,True,"[""Universal tablet stand"", ""Simple, sleek and sophisticated design"", ""Ergonomic angle makes it easy to read, watch a video and use your tablet while on the Mika"", ""Used for tablets, thin laptops, or as a keyboard stand"", ""Available in Solid Aluminum and White""]",[]
B0BJ7F4W33,"Mini Voice Activated Recorder, Lightweight Aluminium Case, 26 Hours Recording Battery Time, for Lectures, Meetings, Classes and More - by aTTo Digital","Mini Voice Activated Recorder, Lightweight Aluminium Case, 26 Hours Recording Battery Time, for Lectures, Meetings, Classes and More - by aTTo Digital",55.57,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0BJ7F4W33,4.8,10,attodigit@l,True,"[""OUTSTANDING SPECIFICATIONS \u2013 Enjoy the advantages of digital technology and keep focus on the essentials: up to 188 hours recordings capacity, 26 Hours Battery Life on a Full charge, only 1 Hour recha"", ""\u2b50\u2b50\u2b50\u2b50\u2b50 UNIQUE DESIGN \u2013 lightREC is probably the only Voice Activated Recorder designed as an USB flash drive that has a smart dual connector with both USB 2.0 and micro-USB plug. Listen to your recordi"", ""TAKE AUDIO RECORDING TO A NEW LEVEL \u2013 Simply press the \u201cMode\u201d button to switch between VOICE ACTIVATED RECORDING or CONTINUOUS VOICE RECORDING modes. The UPGRADED sound sensor enables the recorder to "", ""\u2705 DUAL USB CONNECTOR \u2013 Built with a smart dual connector with both USB 2.0 and micro-USB plug so that you can listen your recordings on a Windows/Mac PC but also on Android devices with micro-USB plug"", ""\ud83d\udcdd STELLAR CUSTOMER SUPPORT- Ask us anything, anytime! We respond all inquiries in a couple of hours. The satisfaction of our clients is paramount! We offer LIFETIME SUPPORT to all our clients so you c""]",[]
B0B9GX98SX,"ANTOGOO V Tempered Glass Screen Protector Compatible with MacBook Pro 14 inch 2021 M1 Chip(A2442), 9H Hardness/No Bubble/Clear","ANTOGOO V Tempered Glass Screen Protector Compatible with MacBook Pro 14 inch 2021 M1 Chip(A2442), 9H Hardness/No Bubble/Clear",6.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0B9GX98SX,3.0,2,ANTOGOO V,True,"[""Tempered glass screen protector compatible with MacBook pro 14 inch M1 2021(A2442) ONLY."", ""9H hardness durable surface, scratch-resistant and shock-resistant, protect your screen better."", ""Quick and bubble-free installation, takes only seconds. Easy to remove with no residue."", ""Precise laser cut tempered glass made with polished,0.2mm thickness ultra-thin, rounded edge, high-transparency."", ""Oleophobic layer protects against oil and fingerprints, keeping your screen spotless all day long.""]",[]
B01EJZFUFG,The Goliath Extra Large Drop Over Cable Protector - 2 Channel (2 Pack),"When standard drop over style cable protectors do not offer enough protection for your application, step up to The Goliath Drop Over Cable Ramps. Designed with size and cost in mind. This extra large cable cover features a 2 channel unit will fit 2"" cables or hoses & both with a load capacity of 4,000 lbs. Constructed out of dense recycled rubber material combined with a sturdy design, the Goliath Drop Over will support light vehicle traffic such as cars and SUV's. Integrated connectors allows for unlimited cable run protection and although the great traction due to weight and material, this d",199.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B01EJZFUFG,4.9,14,Electriduct,True,"[""Length: 36.5\"" x Width: 17\"" x Height: 3\"" | Weight: 42lbs | Color: Black"", ""2 Channels | Each channel is 2\""x 2\"""", ""Load Capacity of 4,000 lbs. Will support pedestrian, cart and small vehicle traffic"", ""Mounting Holes for permanent installation | Interconnectable | Made with dense recycled rubber material |"", ""Order for 2 Units""]",[]
